Normal Patient Waiting Time,Normal Patient Server Time,Normal patientt service time
11.73787532602725,23.124594046992428,11.386718720965197
21.663639537333296,34.98471982092761,13.321080283594322
Reneged,Reneged,Reneged
0.0,11.831209034423352,11.831209034423356
6.97987586050499,19.86493061983475,12.88505475932976
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
7.080568627331843,20.037949766542226,12.957381139210387
10.429941183021924,22.91604936628198,12.486108183260045
22.494915039690625,38.2917187975238,15.796803757833182
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
0.0,13.520460831544028,13.52046083154403
13.095429517268371,21.394452797848885,8.299023280580528
15.526120730360333,28.09260190753065,12.566481177170317
24.74424853459857,42.877751414049726,18.13350287945118
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
8.296951433267395,0,16.08249889889883
0,0,0
Next Day,Next Day
0,13.005619035811058,13.005619035811058
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
6.01204229651067,10.842157285282205,4.830114988771535
10.803964725966797,19.974469179375635,9.170504453408837
Reneged,Reneged,Reneged
17.984269189572327,33.90513724316088,15.920868053588558
Reneged,Reneged,Reneged
0.5274216719224114,10.477309069817196,9.949887397894782
0.42379172562695544,9.251109660792501,8.827317935165542
3.3837570136749306,19.185753740162447,15.801996726487523
Reneged,Reneged,Reneged
7.0592057924492195,18.025085373057777,10.965879580608556
11.535787568672916,28.24710767278401,16.71132010411109
Reneged,Reneged,Reneged
26.54315012108009,36.84164718723787,10.298497066157784
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
23.92295801084083,43.891465871170254,19.968507860329435
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
27.94177589586897,34.2060168128703,6.264240917001339
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
18.70156990040813,36.51973198673285,17.81816208632472
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
16.383489223368628,28.502601492655344,12.119112269286724
28.03009043725308,40.70254949346497,12.672459056211897
14.892465495857948,27.298820449265122,12.406354953407165
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
0.0,16.75941531288072,16.759415312880716
5.265294483344491,21.940582904131645,16.675288420787155
5.086610011131,24.392771279286904,19.306161268155908
Reneged,Reneged,Reneged
21.76304477612109,36.1268964950217,14.36385171890063
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
0.0,10.819835356667966,10.819835356667955
10.263989356080288,20.925891293435768,10.661901937355504
18.905301811318623,32.86289808118687,13.957596269868262
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
25.08685827027955,34.63550388433612,9.54864561405655
13.723659190641968,29.29922592934338,15.575566738701427
24.603902817012056,39.12017560350387,14.516272786491811
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
23.793343003592952,38.13810904878193,14.34476604518898
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
14.98123031668689,29.96765162220862,14.98642130552171
Reneged,Reneged,Reneged
18.708124063711182,30.511566255154094,11.803442191442914
27.369814694599825,37.91972297689313,10.54990828229328
Reneged,Reneged,Reneged
19.980672727790022,28.902764949476875,8.922092221686844
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Next Day,Next Day
0,12.106485174550464,12.106485174550464
8.197831330409823,22.426266704476195,14.228435374066374
17.252493231158528,24.61678380456215,7.364290573403624
23.85952910195853,35.63894529301648,11.779416191057944
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
18.393287595039215,31.937734295722247,13.544446700683034
Reneged,Reneged,Reneged
28.061744093717863,37.0133531923587,8.951609098640832
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
16.978573068267337,36.4629537553208,19.484380687053463
Reneged,Reneged,Reneged
27.412146537588427,43.70073258117888,16.28858604359046
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
22.57215955631557,32.13792553244785,9.565765976132283
Reneged,Reneged,Reneged
27.993603703876033,41.13985725308402,13.146253549207987
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
0.5770939708277041,24.124251917347607,23.54715794651991
19.681859131706915,33.43374319301063,13.751884061303715
Reneged,Reneged,Reneged
31.77428434646879,43.48585876820542,11.711574421736628
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
11.7375620550323,30.786477562114243,19.048915507081936
Reneged,Reneged,Reneged
15.322322908102905,30.855585597863353,15.533262689760445
26.988743631667774,32.848206476775374,5.85946284510759
26.008808346148072,37.15015264412273,11.141344297974653
Reneged,Reneged,Reneged
15.546598325948736,25.134174494122902,9.587576168174163
16.902365332849172,32.292835438382156,15.390470105532977
31.55382146059631,34.24619036267126,2.6923689020749393
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
2.5987332148926328,16.281632678400257,13.68289946350763
2.196351128216122,15.514621895915525,13.318270767699419
Reneged,Reneged,Reneged
4.251517419526522,15.908624911074071,11.657107491547567
5.914659419318923,11.795673225398673,5.88101380607977
11.330081536205341,20.496010746246895,9.165929210041536
9.926989971119724,24.056563086101562,14.129573114981815
14.611197193309465,32.14033298203361,17.52913578872417
25.856636689587674,38.285138433269594,12.42850174368191
36.48056251440107,47.573124971745585,11.09256245734452
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
20.48441151431433,35.79085876742812,15.306447253113799
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
11.239163375229111,16.245219613808615,5.006056238579508
10.64134672482652,22.286585072712285,11.64523834788575
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
1.697520244637019,17.832228927680035,16.134708683043034
Next Day,Next Day
0,6.500782251216883,6.500782251216883
4.403180907665123,17.25116907742567,12.847988169760544
17.106567948241775,28.822811160713766,11.71624321247199
Reneged,Reneged,Reneged
16.900697237800443,22.79044515382835,5.889747916027907
14.970373001686252,24.983162929559054,10.012789927872802
18.393546071884046,25.960326508972543,7.5667804370884975
25.572680869331535,33.486564061197285,7.913883191865754
31.340776718921123,49.92115657492137,18.580379856000242
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
27.921783753836138,33.38510067620415,5.463316922368004
16.04025122020684,27.922465159145318,11.882213938938472
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
19.84925159127586,29.002743117537236,9.15349152626138
Reneged,Reneged,Reneged
14.839398396402416,19.628791618850045,4.7893932224476305
15.522803431344713,25.311816032615624,9.789012601270906
22.010482957623836,33.775582743209924,11.765099785586099
Reneged,Reneged,Reneged
24.960793207875497,36.90260782323273,11.941814615357234
Reneged,Reneged,Reneged
27.49762434037541,38.0749815897606,10.577357249385194
29.29130841209947,40.92214889597257,11.630840483873097
Reneged,Reneged,Reneged
18.543595933301503,33.977761462296485,15.434165528994974
Reneged,Reneged,Reneged
33.410657236270225,48.66577387952847,15.255116643258251
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
6.215842714505413,21.962749597107745,15.74690688260233
15.916912780342926,27.298299443359525,11.381386663016608
19.678775076137924,35.63762815382046,15.958853077682534
Reneged,Reneged,Reneged
18.175129332309496,26.696045207922225,8.520915875612737
Reneged,Reneged,Reneged
23.78008445968345,30.545567287179495,6.765482827496036
Reneged,Reneged,Reneged
25.633197712385936,33.42473922786593,7.791541515479965
Reneged,Reneged,Reneged
17.793374509454537,32.623518475057125,14.830143965602598
Reneged,Reneged,Reneged
19.200520654059403,35.22751604064564,16.02699538658625
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
12.211121115999788,28.117176769715684,15.906055653715883
Reneged,Reneged,Reneged
25.08152916724697,35.37847778945468,10.296948622207697
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
23.679648706925377,29.320185909234738,5.640537202309362
20.90786991360943,32.71249112274893,11.804621209139478
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
23.109036045267203,25.606161957348093,2.497125912080877
15.986837188293634,31.13748590252635,15.150648714232693
16.332505390628683,26.679143099454222,10.34663770882552
19.615095310534798,30.045721002510106,10.430625691975285
Reneged,Reneged,Reneged
18.857532464211886,32.65763674859295,13.80010428438107
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
23.857012121617117,28.634735672533907,4.777723550916806
20.333601529813393,32.45589544782035,12.12229391800697
30.752194411671724,41.451391990824334,10.699197579152626
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Next Day,Next Day
0,9.852621713462778,9.852621713462778
0.0,10.595322015389009,10.595322015389009
4.731779200905407,12.258285155701557,7.526505954796147
3.0839011778799588,19.0981939716317,16.01429279375174
14.804759679254126,21.6427824534857,6.838022774231575
Reneged,Reneged,Reneged
6.4053817499492425,14.275255456448093,7.869873706498856
2.652966858844337,20.27133465222613,17.618367793381786
16.831453646178915,26.626680491713614,9.795226845534694
22.801783999386316,36.199672355768456,13.397888356382133
32.08272122530792,45.586573790012324,13.50385256470441
Reneged,Reneged,Reneged
25.308670790295622,31.730251548295627,6.421580757999996
Reneged,Reneged,Reneged
23.697079122019517,35.59347267669611,11.89639355467658
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
27.457242248434767,38.21409157568945,10.756849327254688
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
25.38184758458567,44.64341410634191,19.261566521756244
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
24.80536362780913,31.144563818226004,6.339200190416867
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
13.078659734132685,24.566036350694077,11.487376616561399
Reneged,Reneged,Reneged
7.488228626007185,20.732368459282725,13.24413983327554
13.111042841847222,21.270371024193878,8.159328182346648
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
7.794099157864338,20.084088578800475,12.289989420936145
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
9.542052994911955,23.043730900890466,13.501677905978504
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
19.95207525639657,34.59885951682372,14.646784260427168
28.829132432186668,33.12789872014133,4.298766287954645
32.69481907751771,49.45311794761483,16.758298870097118
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
26.303556035331383,35.97218766568881,9.668631630357423
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
23.544366636941618,39.46968189740551,15.925315260463908
Reneged,Reneged,Reneged
29.24253574341077,32.50650148492343,3.263965741512667
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
21.37345664311391,24.166615093939924,2.793158450826038
22.568318822895037,33.36523302836662,10.7969142054716
31.809886375497,47.75966549933008,15.949779123833077
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
30.51814476647644,44.07284998666739,13.554705220190927
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
25.89945910037386,40.18515481374175,14.285695713367883
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
18.559631110975033,34.3678139260287,15.808182815053675
Reneged,Reneged,Reneged
25.388720390950994,39.127236221405155,13.738515830454148
Reneged,Reneged,Reneged
30.124080661767778,43.66982665313316,13.54574599136535
Reneged,Reneged,Reneged
28.70713085907488,33.342321122918065,4.6351902638431755
22.34130278535787,0,12.244801506397943
Next Day,Next Day
0,13.748715901245664,13.748715901245664
8.485294854275134,23.692446297429406,15.207151443154272
11.419874409414739,29.34129930801651,17.92142489860177
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
19.29199844524947,34.74115145827886,15.449153013029385
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
10.638769074582925,21.673465545393128,11.0346964708102
21.109811548113164,33.51054608645689,12.400734538343729
Reneged,Reneged,Reneged
28.4340329935565,37.914712378008005,9.48067938445151
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
16.01855418158145,28.89947673909849,12.880922557517042
27.009086033334498,41.95079976035281,14.941713727018318
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
9.141185797537247,14.038164287797073,4.896978490259828
9.99432002810103,28.47957373948765,18.48525371138661
16.20689347645782,25.76440550124363,9.557512024785813
16.77886991118615,29.166344075878186,12.387474164692023
Reneged,Reneged,Reneged
23.811272241062284,30.84146739148312,7.030195150420826
28.90952351584741,44.19901611878032,15.289492602932917
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
23.454187126933505,38.036160524960195,14.58197339802668
Reneged,Reneged,Reneged
34.061257109142446,42.229389692163835,8.168132583021395
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
7.26290201443129,16.338153502994032,9.075251488562738
15.696940884369695,29.124968619422702,13.428027735053004
24.744747068153487,38.7502173284858,14.005470260332322
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
30.600501414395694,41.8626003136047,11.262098899209033
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
22.621473436070914,34.42256534789897,11.801091911828038
Reneged,Reneged,Reneged
24.3989479117009,33.374882735000966,8.975934823300078
Reneged,Reneged,Reneged
14.91126008737416,20.82277760096565,5.911517513591505
Reneged,Reneged,Reneged
10.059553251273087,24.905875861679306,14.846322610406204
13.86409224948892,20.24756385987149,6.3834716103826
Reneged,Reneged,Reneged
5.664383791219848,11.836145812446205,6.171762021226354
11.075649384494,29.222734159163565,18.147084774669587
20.94299311754844,35.629699421824625,14.686706304276191
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
18.15070148229495,25.441156263318135,7.290454781023164
20.88863164481006,30.362192014163668,9.473560369353589
28.21353707311357,40.38712763047141,12.173590557357825
24.425599875961666,42.681063881056446,18.25546400509476
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
30.314348232504244,35.83756086880305,5.523212636298793
Reneged,Reneged,Reneged
24.335394294951527,29.250537038519496,4.91514274356797
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
5.732592239008966,11.644689881000659,5.912097641991696
5.57506959639278,0,12.099637264302883
Next Day,Next Day
0,9.647804725523576,9.647804725523576
7.248130079396214,12.55128474179218,5.303154662395967
0.0,5.909316155731624,5.9093161557316245
0.0,13.420737828743547,13.420737828743547
7.099076905942887,17.976231417799177,10.877154511856288
15.53752621329734,32.31829420963825,16.780767996340913
28.214419769072826,40.11254638676795,11.898126617695132
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
13.011738119917055,26.743652711090135,13.73191459117308
10.940772732540296,20.86791128920632,9.92713855666603
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
9.759292238592579,22.737376698848394,12.978084460255822
15.431745071525043,24.050832903106127,8.61908783158109
21.75505954674186,35.048801963257276,13.293742416515418
Reneged,Reneged,Reneged
24.65862258344835,29.156561459514975,4.4979388760666135
Reneged,Reneged,Reneged
17.379441875874704,27.095116613735684,9.715674737860986
22.70863380361584,35.42222897287158,12.713595169255736
Reneged,Reneged,Reneged
25.212147223523232,36.81294652993526,11.600799306412032
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
24.115859403511422,35.210751853922375,11.094892450410939
Reneged,Reneged,Reneged
31.032488237000564,41.86303293998441,10.830544702983845
Reneged,Reneged,Reneged
29.563039351040572,44.651350282489545,15.08831093144897
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
15.131997166279945,26.12487527068035,10.992878104400411
Reneged,Reneged,Reneged
18.694938877942008,30.12966878769234,11.434729909750326
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
12.45241614205176,27.21990781010726,14.767491668055495
Reneged,Reneged,Reneged
17.534244045682158,26.32861870961389,8.79437466393175
Reneged,Reneged,Reneged
12.35103451515812,24.177603118991897,11.826568603833776
23.775361159434652,32.67487549389463,8.899514334459994
Reneged,Reneged,Reneged
24.27285999747835,33.864269189336596,9.591409191858272
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
17.62472769045405,30.923532559972728,13.298804869518694
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
21.86869520044155,31.8618657683964,9.993170567954836
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
11.746944204019883,21.39936893438187,9.652424730361986
Reneged,Reneged,Reneged
18.710422574455947,28.518700483578073,9.808277909122147
12.16087471394701,24.44644816703334,12.285573453086347
9.597701515756171,25.54889970894942,15.951198193193228
21.104665228936597,32.34875338486273,11.244088155926155
31.808754332964327,35.38403879974021,3.5752844667758854
Reneged,Reneged,Reneged
12.967486270735549,23.819137838021163,10.851651567285618
16.58576436830873,25.027845307240455,8.442080938931728
Reneged,Reneged,Reneged
21.17440502702493,32.97068389173256,11.796278864707617
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
13.433619915219765,0,12.903977051328338
Next Day,Next Day
0,13.347969524342075,13.347969524342075
5.228611410489323,16.87916504225473,11.650553631765405
Reneged,Reneged,Reneged
16.196952601169684,28.16871057382376,11.971757972654077
22.246422481205002,27.877590648442187,5.631168167237184
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
23.870070462794978,35.94525473720408,12.075184274409102
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
21.304679197817734,36.15696916366774,14.852289965850005
Reneged,Reneged,Reneged
17.223564971322638,29.992985062894682,12.769420091572051
Reneged,Reneged,Reneged
27.60686338445018,37.98699139395073,10.380128009500556
Reneged,Reneged,Reneged
18.75096969394893,22.873458563710514,4.122488869761577
Reneged,Reneged,Reneged
10.372780862055109,16.367887878276946,5.995107016221837
8.296388528184124,16.357374920274694,8.060986392090571
13.27844055265679,28.75570052412496,15.477259971468166
25.232251024420037,36.73718515432178,11.504934129901736
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
16.09733817077573,25.094425632792266,8.997087462016523
17.26762259949868,24.961669150627984,7.6940465511293175
24.619227414413785,36.12026252120182,11.501035106788027
33.27040173700786,40.77190231044494,7.501500573437084
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
21.560016876611115,29.816056451455438,8.25603957484432
23.789623181398753,34.5244779377914,10.73485475639266
Reneged,Reneged,Reneged
20.382657109473286,23.748179516164527,3.365522406691232
18.795734727467305,23.43482902251631,4.639094295049009
Reneged,Reneged,Reneged
13.7598550809264,26.325389733015243,12.565534652088834
Reneged,Reneged,Reneged
23.192530620903767,30.856939571825137,7.664408950921373
27.147145760376333,31.31265209235005,4.1655063319737105
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
20.594888519305385,35.207402096552414,14.612513577247029
Reneged,Reneged,Reneged
25.319167620177637,28.72609674062204,3.406929120444408
27.57001149969605,37.63392112754505,10.06390962784901
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
27.473449794361272,39.090466144093114,11.61701634973183
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
16.179623359170364,28.04120655909327,11.861583199922933
14.626336884496993,30.622546395284303,15.996209510787287
Reneged,Reneged,Reneged
21.066972483207564,35.55880780690967,14.49183532370208
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
17.75019081415985,30.188692920391134,12.438502106231287
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
22.420476776410112,34.2707527186775,11.850275942267379
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
19.39626685362157,35.39543248069771,15.999165627076112
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
25.119446302741324,34.83587913727479,9.716432834533478
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
20.324112823691394,28.388032762334092,8.063919938642673
27.067683772422015,40.455970840667874,13.38828706824587
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
23.58879781461752,37.17338481420887,13.584586999591375
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
10.639673870528668,24.916798077760916,14.27712420723225
Next Day,Next Day
0,9.044970688178996,9.044970688178996
5.478196483663378,21.030079937358728,15.551883453695348
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
13.322206734898389,25.41847071299822,12.096263978099833
21.66374192137551,46.320343404554635,24.65660148317912
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
27.959532444926595,34.103567177206415,6.144034732279824
30.737421184240752,44.63352728347892,13.896106099238171
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
37.735954997178524,55.25830237366995,17.522347376491417
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
29.284395400258944,43.270711632734304,13.98631623247536
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
19.153851808070897,37.47059166398256,18.316739855911656
34.81130071659038,52.20676117995856,17.395460463368185
Reneged,Reneged,Reneged
21.60074163270542,30.9079637540859,9.307222121380484
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
18.674284341750962,31.12942762379646,12.455143282045508
Reneged,Reneged,Reneged
8.615077057641884,24.691729830517744,16.07665277287586
Reneged,Reneged,Reneged
17.15699995456262,30.165696918821766,13.008696964259157
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
11.236624252900668,15.200035534538841,3.963411281638173
10.821488750581665,23.114218505961304,12.292729755379629
22.67482055610563,33.52836369244213,10.853543136336485
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
8.572864118151074,18.35093940395285,9.778075285801773
18.298807695124623,35.17359979537767,16.87479210025304
Reneged,Reneged,Reneged
32.66548817039555,46.93973966059542,14.274251490199845
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
36.69062136699972,50.42869727704988,13.738075910050128
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
34.336575581279504,45.71746976373052,11.380894182451025
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
23.675942336300864,37.1979029239522,13.521960587651337
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
27.050382700796035,43.79270041905016,16.7423177182541
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
20.119647933831573,35.70155813666622,15.581910202834626
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
32.73272599888958,48.0294940897287,15.296768090839121
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
19.908546484070087,34.76389852083298,14.855352036762902
31.670022953102887,40.57344971821141,8.903426765108518
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
24.08416599089287,37.840767758478364,13.756601767585476
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
19.63775879726728,28.936829223482277,9.299070426215003
28.12373466662666,35.83648860293556,7.712753936308894
Reneged,Reneged,Reneged
29.852572298681082,37.97139851264342,8.118826213962357
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Next Day,Next Day
0,8.41199561145492,8.41199561145492
2.307467284495549,17.227129764501953,14.919662480006405
12.870543781746619,26.173604296416055,13.303060514669433
24.77231629167477,32.38487628499648,7.612559993321707
21.060266463591795,41.2025288855264,20.1422624219346
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
35.9327616553703,49.39822039329515,13.465458737924848
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
4.236331498618782,18.11653879807635,13.880207299457563
17.084052062866107,33.23800691838245,16.15395485551635
33.22296011425212,44.26325440351245,11.040294289260332
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
30.193259008002457,43.07386768961722,12.88060868161475
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
28.20525609318956,43.70758545078523,15.50232935759567
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
7.201278778739379,20.75236348932077,13.55108471058139
18.440851443539913,26.4860732521027,8.045221808562795
21.855698091846705,28.205504858963707,6.3498067671169895
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
9.74154887823741,28.941334709403634,19.199785831166217
13.43033347055993,32.86999619742471,19.439662726864796
24.794832936129012,46.78611335052659,21.991280414397572
35.194500697882745,47.78120305517908,12.58670235729634
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
29.173076301098945,38.91651935203336,9.743443050934438
33.54899928604405,42.03018660517594,8.481187319131868
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
28.169367614243868,44.41828257815598,16.24891496391212
34.64523031885406,44.517876991854195,9.87264667300014
32.6817778085383,38.58231463961749,5.900536831079192
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
20.57852675706374,31.024299162718933,10.445772405655179
26.881524578951996,48.93968450588915,22.058159926937165
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
